Rating (1-5),Ulasan,text_clean,text_clean_stemming
5,"The best hotel disurabaya. Pelayanannya sangat memuaskan, mbak nya ramah. Jadi baper waktu di ucapin selamat malam sama mbak nya 😂😂😂  Pertama kita mulai dari pertama kali masuk menuju parkiran, saya membawa sepeda motor saat itu. Mudah di temukan & tidak membingungkan bagi seseorang yang pertama kali kesini. Area parkir luas dan dilengkapi cctv untuk keamanan.  Saat memasuki lobby utama hotel bumi langsung tercium aroma rempah-rempah terutama aroma jahe yang paling kuat. Saya langsung disambut oleh 2 orang wanita cantik. Salah satu dari mereka langsung mengantar saya ke meja resepsionis untuk check-in. Letaknya cukup jauh, sepanjang lorong terdapat ornamen khas Jawa.  Proses check-in tidak memerlukan waktu lama. Karena saya juga sudah reservasi melalui Traveloka, jadi saya hanya perlu menunjukkan KTP. Untuk menginap semalam disini diperlukan deposit sebesar 500rb atau bisa lebih tergantung type kamar dan kebijakan hotel yg berlaku saat itu. Untuk deposit kita bisa menggunakan uang tunai atau kredit card. Saat itu saya menggunakan kredit card supaya lebih praktis.  Saya mendapatkan kamar dilantai 20 saat itu, sengaja saya pilih lantai 20 untuk mendapatkan pemandangan kota yang bagus.  Menuju ke lift kita akan melewati beberapa tenang seperti batik, rempah-rempah dan es cream. Jumlah lift nya ada 4 jadi cukup banyak sehingga kita tidak perlu menunggu terlalu lama terutama saat jam sibuk.  Lagi lagi saya terbantu dengan staf hotel yang ramah untuk penggunaan liftnya. Untuk alasan keamanan lagi setiap kita ingin menuju lantai kamar kita, kita diharuskan memasukan kartu yang kita dapat saat melakukan check-in. Nantinya kartu tersebut juga akan kita gunakan sebagai kunci kamar kita.  Saat tiba di kamar, kesan pertama saya adalah kamar ini terasa luas. Terdapat tempat tidur, tv , lemari pakaian, dan brankas seperti hotel standar bintang 4 pada umumnya. Dan kamar mandi sudah dilengkapi dengan bathtub 😆, shower dan wastafel. Juga terdapat telp didalam kamar mandi untuk keadaan darurat.  Pemandangan sore hari kurang terasa indah karena kaca jendela kamar saya menghadap ke timur. Jadi tidak terlihat matahari saat terbenam. Tapi kita lihat besok saat matahari terbit.",the best hotel disurabaya pelayanannya sangat memuaskan mbak ya ramah jadi bawa perasaan waktu di mengucapkan selamat malam sama mbak ya pertama kita mulai dari pertama kali masuk menuju parkiran saya membawa sepeda motor saat itu mudah di temukan tidak membingungkan bagi seseorang yang pertama kali kesini area parkir luas dan dilengkapi cctv untuk keamanan saat memasuki lobby utama hotel bumi langsung tercium aroma rempah rempah terutama aroma jahe yang paling kuat saya langsung disambut oleh orang wanita cantik salah satu dari mereka langsung mengantar saya ke meja resepsionis untuk check in letaknya cukup jauh sepanjang lorong terdapat ornamen khas jawa proses check in tidak memerlukan waktu lama karena saya juga sudah reservasi melalui traveloka jadi saya hanya perlu menunjukkan ktp untuk menginap semalam di sini diperlukan deposit sebesar rb atau bisa lebih tergantung type kamar dan kebijakan hotel yang berlaku saat itu untuk deposit kita bisa menggunakan uang tunai atau kredit card saat itu saya menggunakan kredit card supaya lebih praktis saya mendapatkan kamar dilantai saat itu sengaja saya pilih lantai untuk mendapatkan pemandangan kota yang bagus menuju ke lift kita akan melewati beberapa tenang seperti batik rempah rempah dan es cream jumlah lift ya ada jadi cukup banyak sehingga kita tidak perlu menunggu terlalu lama terutama saat jam sibuk lagi lagi saya terbantu dengan staf hotel yang ramah untuk penggunaan liftnya untuk alasan keamanan lagi setiap kita ingin menuju lantai kamar kita kita diharuskan memasukan kartu yang kita dapat saat melakukan check in nantinya kartu tersebut juga akan kita gunakan sebagai kunci kamar kita saat tiba di kamar kesan pertama saya adalah kamar ini terasa luas terdapat tempat tidur tv lemari pakaian dan brankas seperti hotel standar bintang pada umumnya dan kamar mandi sudah dilengkapi dengan bathtub shower dan wastafel juga terdapat telp didalam kamar mandi untuk keadaan darurat pemandangan sore hari kurang terasa indah karena kaca jendela kamar saya menghadap ke timur jadi tidak terlihat matahari saat terbenam tapi kita lihat besok saat matahari terbit,the disurabaya layan muas mbak ramah bawa asa selamat malam mbak parkir bawa sepeda motor temu bingung kesini area parkir luas lengkap cctv aman pasuk lobby utama bumi cium aroma rempah rempah utama aroma jahe kuat sambut wanita cantik salah meja resepsionis letak lorong ornamen khas jawa proses reservasi traveloka ktp inap malam deposit rb gantung type bijak deposit uang tunai kredit card kredit card praktis lantai sengaja pilih lantai pandang kota lift tenang batik rempah rempah es cream lift tunggu utama sibuk bantu staf ramah lift alas aman lantai pasu kartu kartu kunci kesan asa luas tidur tv lemari brankas standar bintang mandi lengkap bathtub shower wastafel telp mandi darurat pandang sore asa indah kaca jendela timur matahari benam besok matahari terbit
5,"Recommended... Kamar Luas. Kasur Super King 200x200 , empuk dan nyaman. Cukup lebar utk sy pasangan dan 1 bayi 2 thn. Toiletnya ada bathtub, ada shower. Hotel ini terkenal mknn nya dan lebih mengedepankan indonesian food. Klo utk dinner (all you can eat) terdiri dr indonesian food dan japanese food. Tp japanese food tidak beragam. Sy penggemar sushi. Tp sushinya payah. Cuma 2 macam. Klo breakfastnya beragam. Oya, jgn lupa nyobain nasgornya manteppp. Enak banget. Jgn telat ya. Jam 10 bener2 tutup nih restonya. Langsung diringkasin gitu semua mknn dan minumnya. Pool nya luas bgt. View hotel ini mantap. Byk pepohonan rindang. Serasa ga kyk di tengah kota. Jarak dekat aja ke TP. Cuma jln kaki 10-15 mnt.",recommended kamar luas kasur super king x empuk dan nyaman cukup lebar untuk saya pasangan dan bayi thn toiletnya ada bathtub ada shower hotel ini terkenal mknn ya dan lebih mengedepankan indonesian food kalau untuk dinner all eat terdiri dari indonesian makanan dan japanese food tapi japanese makanan tidak beragam saya penggemar sushi tapi sushinya payah cuma macam kalau breakfastnya beragam oya jangan lupa mencoba nasgornya mantep enak banget jangan telat ya jam benar benar tutup nih restonya langsung diringkasin begitu semua mknn dan minumnya pool ya luas bgt view hotel ini mantap banyak pepohonan rindang serasa tidak seperti di tengah kota jarak dekat saja ke tp cuma jalan kaki mnt,recommended luas kasur super king empuk lebar pasang bayi thn toilet bathtub shower kenal mknn indonesian food dinner all eat indonesian makan japanese food japanese makan agam gemar sushi sushinya payah breakfastnya agam oya nasgornya mantep telat tutup restonya diringkasin mknn minum pool luas view pohon rindang serasa kota jarak jalan kaki mnt
4,"Hotel yang sudah tua tapi di renovasi seperti disulap ya, jadi bagus gitu, luas dan asri. Kalo mau menginap disini harus bersedia merelakan 500ribu rupiah melayang semntara gaes buat deposit, ntar pas check out dikembalikan ( dg catatan gak ambil handuk, sprei ato bahkan lemarinya ya😂). Kalo untuk kamar super baguslah, saya acungin jempol 5 (pinjam 1 jempol tetangga), suka sama design kamarnya, lampu meja rias itu sudah ada karat tembaga ya, tapu dimodifikasi sedemikian rupa, sayang tetap keliatan karatnya, ya anggap artistik ajalah. Kamar mandi ada bathtup nya, designnya jg cocok buat para lansia, ada pegangannya, baguslah mengutamakan safety buat lansia yang biasanya memang ingin menikamati hidup😁kalo untuk restoran saya bahas di map arumanis, intinya perbaikin pelayanan pada customer sama perbanyak variasi makanan atau diturunkan harganya (akan jauh lebih banyak pengunjung kalo harga lebih murah, laba juga lebih banyak kayak geprek bensu)",hotel yang sudah tua tapi di renovasi seperti disulap ya jadi bagus gitu luas dan asri kalau mau menginap di sini harus bersedia merelakan ribu rupiah melayang semntara gaes buat deposit entar ketika check out dikembalikan dengan catatan tidak ambil handuk sprei atau bahkan lemarinya ya kalau untuk kamar super baguslah saya acungin jempol pinjam jempol tetangga suka sama design kamarnya lampu meja rias itu sudah ada karat tembaga ya tapu dimodifikasi sedemikian rupa sayang tetap kelihatan karatnya iya anggap artistik ajalah kamar mandi ada bathtup nya designnya juga cocok buat para lansia ada pegangannya baguslah mengutamakan safety buat lansia yang biasanya memang ingin menikamati hidup kalo untuk restoran saya bahas di map arumanis intinya memperbaiki pelayanan pada customer sama perbanyak variasi makanan atau diturunkan harganya akan jauh lebih banyak pengunjung kalau harga lebih murah laba juga lebih banyak kayak geprek bensu,tua renovasi sulap luas asri inap sedia rela rupiah layang semntara gaes deposit entar catat ambil handuk sprei lemari super acungin jempol pinjam jempol tetangga suka design lampu meja rias karat tembaga tapu modifikasi sayang karat anggap artistik mandi bathtup designnya cocok lansia pegang utama safety lansia menikamati hidup bahas map arumanis inti layan customer variasi makan turun harga unjung harga murah laba geprek bensu
5,"Hotel Bumi ini sangat ramah anak, area tamannya cocok untuk bersantai bareng keluarga sambil menikmati sejuknya pepohonan. Lokasi yang mudah di jangkau juga menjadi kelebihan dari Hotel Bumi Surabaya. Pelayanan dari frontlinernya juga ramah.",hotel bumi ini sangat ramah anak area tamannya cocok untuk bersantai bareng keluarga sambil menikmati sejuknya pepohonan lokasi yang mudah di jangkau juga menjadi kelebihan dari hotel bumi surabaya pelayanan dari frontlinernya juga ramah,bumi ramah area cocok santa bareng keluarga nikmat sejuk pohon jangkau bumi surabaya layan frontlinernya ramah
5,"Meski bukan hotel baru namun fasilitas masih sangat baik, tempat tidur nyaman, luas kamar relatif lebih besar, kolam renang baik, fasilitas spa keren, sarapan biasa sih namun varian amat memuaskan. eh tapi 2022 kalau ultah ga dpt free cake lagi :(",meski bukan hotel baru namun fasilitas masih sangat baik tempat tidur nyaman luas kamar relatif lebih besar kolam renang baik fasilitas spa keren sarapan biasa sih namun varian amat memuaskan eh tapi kalau ultah tidak dapat free cake lagi,tidur luas relatif renang spa keren sarap varian muas eh ultah free cake
5,Hotel terbaik di Surabaya yang menawarkan perpaduan taman-taman bertema tradisional dipadu padan dengan bangunan model renaisans. Kamar yang disediakan cukup luas dengan desain minimalis. Kamar mandinya sangat memuaskan terutama konsep bathup nya dengan sisi dinding kaca outdoor yang diberi tirai. Menu sarapan dan makan malam yang mengeksplorasi makanan tradisional cukup mengundang selera,hotel terbaik di surabaya yang menawarkan perpaduan taman taman bertema tradisional dipadu padan dengan bangunan model renaisans kamar yang disediakan cukup luas dengan desain minimalis kamar mandinya sangat memuaskan terutama konsep bathup ya dengan sisi dinding kaca outdoor yang diberi tirai menu sarapan dan makan malam yang mengeksplorasi makanan tradisional cukup mengundang selera,surabaya tawar padu tema tradisional padu padan bangun model renaisans sedia luas desain minimal mandi muas utama konsep bathup sisi dinding kaca outdoor tirai menu sarap makan malam eksplorasi makan tradisional undang selera
5,"2* balik kesna Servicenya sll bgus bgt, kamar bersih. Staff smua ramah, trutama waktu breakfast. Meski okupansi lagi high bgt, tp makannya ttp terjaga rasanya, enakkkkkkk",balik kesna servicenya selalu bagus bgt kamar bersih staff semua ramah terutama waktu breakfast meski okupansi lagi high bgt tapi makannya tetap terjaga rasanya enak,kesna servicenya bersih ramah utama okupansi high makan jaga
4,"Pro 1. Kamar luas 2. Friendly staff 3. Interior terawat 4. Lokasi strategis di tengah kota Surabaya 5. Asri dengan banyak Tanaman 6. Interior dan karpet cukup bersih  Cons 1. Beberapa area terlalu banyak crew 2. Brankas tidak jalan, senter tidak ada (tempatnya ada), setrika tidak ada (tempatnya ada), timbangan badan tidak jalan 3. Area bed room kurang lampu. Meskipun cozy, terasa terlalu gelap 4. Penempatan stop kontak dekat ranjang sulit dijangkau 5. AC kurang dingin, meskipun pihak engineer nya sudah coba servis Kolam renang perlu renov sehingga tidak termakan usia",pro kamar luas friendly staff interior terawat lokasi strategis di tengah kota surabaya asri dengan banyak tanaman interior dan karpet cukup bersih cons beberapa area terlalu banyak crew brankas tidak jalan senter tidak ada tempatnya ada setrika tidak ada tempatnya ada timbangan badan tidak jalan area bed room kurang lampu meskipun cozy terasa terlalu gelap penempatan stop kontak dekat ranjang sulit dijangkau ac kurang dingin meskipun pihak engineer ya sudah coba servis kolam renang perlu renov sehingga tidak termakan usia,pro luas friendly interior awat strategis kota surabaya asri tanam interior karpet bersih cons area crew brankas jalan senter setrika timbang badan jalan area bed room lampu cozy asa gelap stop kontak ranjang sulit jangkau ac dingin engineer servis renang renov makan usia
5,"Hotel dg hospitality yg ramah, pemandangan dari kamar jg oke banget, jdi bisa menikmati berendam lihat view ciamik. Harga murah pas dpt sale dari OTA, deposit 500rb, sayang menu makanan masih belum sebanyak sebelum pandemi. Berenang jg ada jam jamnya",hotel dengan hospitality yang ramah pemandangan dari kamar juga baik banget jadi bisa menikmati berendam lihat view ciamik harga murah ketika dapat sale dari ota deposit rb sayang menu makanan masih belum sebanyak sebelum pandemi berenang juga ada jam jamnya,hospitality ramah pandang nikmat rendam view ciamik harga murah sale ota deposit rb sayang menu makan pandemi renang
5,"hotel bintang 5 serba oke, kamar oke, makanan oke, ruang meeting oke, will be back for sure",hotel bintang serba oke kamar oke makanan oke ruang meeting oke will be back for sure,bintang serba makan ruang meeting will be back sure
5,Resort di tengah kota Surabaya. Suana sejuk segar. Kolam renang jg ada jacuzi nya. Banyak spot menarik untuk foto. Kami datang di malam hari staf siap menyambut di depan. Kamar juga luas sekali semua sudah dengan bathtub. Mantab 👍,resort di tengah kota surabaya suana sejuk segar kolam renang juga ada jacuzi nya banyak spot menarik untuk foto kami datang di malam hari staf siap menyambut di depan kamar juga luas sekali semua sudah dengan bathtub mantab,resort kota surabaya suana sejuk segar renang jacuzi spot tarik foto malam staf sambut luas bathtub mantab
5,"Kamar ok meski klasik & bersih, Pelayanan nya semua top banget, Lokasi pusat kota surabaya, Kolam renang nya bersih ada buat anak kecil",kamar baik meski klasik bersih pelayanan ya semua top banget lokasi pusat kota surabaya kolam renang ya bersih ada buat anak kecil,klasik bersih layan pusat kota surabaya renang bersih
5,Hotel dengan konsep green forest ditengah kota Surabaya dengan layanan yang ramah dan bersahabat.Anda akan disuguhkan aroma sereh yang dipasang untuk menghalau nyamuk. Sekaligus pameran olahan rempah Indonesia yang menarik hati.  Menu sarapan pagi yang khas ditempat ini adalah nasi goreng yang disajikan hangat dari tangan sang koki.  Pastikan jika Anda di surabaya dan ingin merasakan suasana alam dihotel pilihlah hotel ini. Tentu Anda tidak akan kecewa dengan semua yang disediakan,hotel dengan konsep green forest ditengah kota surabaya dengan layanan yang ramah dan bersahabat anda akan disuguhkan aroma sereh yang dipasang untuk menghalau nyamuk sekaligus pameran olahan rempah indonesia yang menarik hati menu sarapan pagi yang khas ditempat ini adalah nasi goreng yang disajikan hangat dari tangan sang koki pastikan jika anda di surabaya dan ingin merasakan situasi alam dihotel pilihlah hotel ini tentu anda tidak akan kecewa dengan semua yang disediakan,konsep green forest kota surabaya layan ramah sahabat suguh aroma sereh pasang halau nyamuk pamer olah rempah indonesia tarik hati menu sarap pagi khas nasi goreng saji hangat tangan sang koki surabaya situasi alam pilih kecewa sedia
4,"Saya sering & suka menginap di Hotel Bumi Surabaya dengan keluarga saya.. Good Service!, Tapi ada yang saya sayangkan, terakhir saya kesana breakfastnya kurang oke, pilihan menunya hampir sama dengan menu buffet dinner yang saya pikir menu dinnernya lebih ke barbeque kna harga juga tidak murah.. Saran saya mungkin ada menu English breakfast yang lengkap, dan ada cheese tidak hanya indonesian food.. next staycation sabtu ini semoga menunya sudah lebih banyak..",saya sering suka menginap di hotel bumi surabaya dengan keluarga saya good service tapi ada yang saya sayangkan terakhir saya kesana breakfastnya kurang oke pilihan menunya hampir sama dengan menu buffet dinner yang saya pikir menu dinnernya lebih ke barbeque kna harga juga tidak murah saran saya mungkin ada menu english breakfast yang lengkap dan ada cheese tidak hanya indonesian food next staycation sabtu ini semoga menunya sudah lebih banyak,suka inap bumi surabaya keluarga service sayang kesana breakfastnya pilih menu menu buffet dinner pikir menu dinnernya barbeque kna harga murah saran menu english lengkap cheese indonesian food next staycation sabtu moga menu
5,"Salah satu hotel terbaik di surabaya.. proses scheck in nya cepat, gak ribet. Lokasi nya juga strategis, deket kalo mau ke mana - mana. Kamar nya juga luas, termasuk jajaran hotel bintang lima yang harga nya terjangkau. Fasilitas yang di sediakan juga lengkap, dengan harga yang termurah, kamar mandi sudah menggunakan bathtub. Breakfast nya enak enak, pelayanan nya the best, definitely go back there....",salah satu hotel terbaik di surabaya proses scheck ini ya cepat tidak ribet lokasi ya juga strategis dekat kalau mau ke mana mana kamar ya juga luas termasuk jajaran hotel bintang lima yang harga ya terjangkau fasilitas yang di sediakan juga lengkap dengan harga yang termurah kamar mandi sudah menggunakan bathtub breakfast ya enak enak pelayanan ya the best definitely go back there,salah surabaya proses scheck cepat ribet strategis luas jajar bintang harga jangkau sedia lengkap harga murah mandi bathtub layan the definitely go back there
